Place_Id,Place_Name,Description,Category,City,Rating,Coordinate,Lat,Long,translated_description,translated_category
90,Kampung Wisata Taman Sari,"Taman Sari Yogyakarta atau Taman Sari Keraton Yogyakarta (Hanacaraka:ꦠꦩꦤ꧀ꦱꦫꦶꦔꦪꦺꦴꦒꦾꦏꦂꦡ, Tamansari Ngayogyakarta) adalah situs bekas taman atau kebun istana Keraton Ngayogyakarta Hadiningrat, yang dapat dibandingkan dengan Kebun Raya Bogor sebagai kebun Istana Bogor. Kebun ini dibangun pada zaman Sultan Hamengku Buwono I (HB I) pada tahun 1758-1765/9. Awalnya, taman yang mendapat sebutan ""The Fragrant Garden"" ini memiliki luas lebih dari 10 hektare dengan sekitar 57 bangunan baik berupa gedung, kolam pemandian, jembatan gantung, kanal air, maupun danau buatan beserta pulau buatan dan lorong bawah air. Kebun yang digunakan secara efektif antara 1765-1812 ini pada mulanya membentang dari barat daya kompleks Kedhaton sampai tenggara kompleks Magangan. Namun saat ini, sisa-sisa bagian Taman Sari yang dapat dilihat hanyalah yang berada di barat daya kompleks Kedhaton saja.",Taman Hiburan,Yogyakarta,4.6,"{'lat': -7.8100673, 'lng': 110.3594581}",-7.8100673,110.3594581,"Taman Sari Yogyakarta or Taman Sari Keraton Yogyakarta (Hanacaraka: ꦠꦩꦤ꧀ꦱꦫꦶꦔꦪꦺꦴꦒꦾꦏꦂꦡ ꦠꦩꦤ꧀ꦱꦫꦶꦔꦪꦺꦴꦒꦾꦏꦂꦡ, Tamansari Ngayogyakarta) is a former park or garden of the Ngayogyakarta Hadiningrat Palace Palace, which can be compared to the Bogor Botanical Gardens as the Bogor Palace Garden.This garden was built in the time of Sultan Hamengku Buwono I (HB I) in 1758-1765/9.Initially, the park which received the term ""The Fragrarant Garden"" has an area of more than 10 hectares with around 57 buildings in the form of buildings, bathing ponds, suspension bridges, water canals, and artificial lakes along with artificial islands and underwater hallway.The garden used effectively between 1765-1812 initially stretches from the southwest of the Kedhaton complex to the southeast of the Magangan complex.But now, the remnants of the Taman Sari section that can be seen are only in the southwest of the Kedhaton complex.",amusement parks
91,Situs Warungboto,"Situs Warungboto atau Pesanggrahan Rejawinangun adalah salah satu bangunan cagar budaya yang terletak di Jalan Veteran No.77, Kelurahan Warungboto, Kecamatan Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta. Pada awalnya, situs ini merupakan lokasi sebuah pesanggrahan dan pemandian.",Taman Hiburan,Yogyakarta,4.4,"{'lat': -7.8102685, 'lng': 110.3931513}",-7.8102685,110.3931513,"The Warungboto Site or Rejawinangun Pesanggrahan is one of the cultural heritage buildings located at Jalan Veteran No.77, Warungboto Village, Umbulharjo District, Yogyakarta City, Yogyakarta Special Region.Initially, this site was the location of a pesanggrahan and bathing.",amusement parks
92,Nol Kilometer Jl.Malioboro,"Walaupun hanyalah sebuah persimpangan, namun persimpangan Titik 0 km ini bukanlah sebuah persimpangan biasa. Karena di persimpangan ini bisa dibilang sebagai titik tengah kota Jogja karena lokasinya yang benar-benar di depan Keraton Yogyakarta sebagai pendiri daerah yang istimewa ini. Terlebih lagi di sebelah utaranya adalah pusat keramaian wisata Jogja yaitu Jalan Malioboro, sehingga jika anda sedang nongkrong di persimpangan Titik Nol Kilometer ini benar-benar merasakan titik tengah Jogja yang begitu syahdu. Titik 0 Kilometer Yogyakarta memang tempat favorit wisatawan untuk menghabiskan waktu, terlebih pada sore hari dan malam hari yang setiap hari selalu ramai disesaki oleh para wisatawan yang sekedar hanya untuk nongkrong di dudukan yang banyak disediakan di sekitar perempatan.",Taman Hiburan,Yogyakarta,4.7,"{'lat': -7.8013803, 'lng': 110.3647652}",-7.8013803,110.3647652,"Although it is only an intersection, but the intersection of the 0 KM point is not an ordinary intersection.Because at this intersection you can say as the midpoint of the city of Jogja because of its really location in front of the Yogyakarta Palace as the founder of this special area.Moreover, next to the north is the center of Jogja tourist crowd, Jalan Malioboro, so if you are hanging out at the intersection of the zero kilometer point, it really feels the midpoint of Jogja that is so serene.Yogyakarta 0 kilometer point is indeed a favorite place for tourists to spend time, especially in the afternoon and evening which every day is always crowded with tourists who are just to hang out at the holder that is widely provided around the intersection.",amusement parks
93,Gembira Loka Zoo,"Kebun Binatang Gembira Loka biasa disebut Gembira Loka Zoo (disingkat GL Zoo, bahasa Jawa: ꦏꦼꦧꦺꦴꦤ꧀​ꦫꦗ​ꦒꦼꦩ꧀ꦧꦶꦫ​ꦭꦺꦴꦏ, translit. Kêbon Raja Gêmbira Loka) adalah kebun binatang yang berada di Kota Yogyakarta. Berisi berbagai macam spesies dari belahan dunia, seperti orang utan, gajah asia, simpanse, harimau, dan lain sebagainya. Kebun Binatang Gembira Loka menjadi daya tarik tersendiri bagi para wisatawan Yogyakarta. Gembira Loka Zoo sempat rusak parah akibat gempa bumi Yogyakarta tahun 2006. Tetapi, setelah direnovasi Kebun Binatang Gembira Loka tetap dicari para wisatawan.",Cagar Alam,Yogyakarta,4.5,"{'lat': -7.806234399999999, 'lng': 110.3967977}",-7.8062344,110.3967977,"The Gembira Loka Zoo is commonly called Gembira Loka Zoo (abbreviated GL Zoo, Javanese: ꦏꦼꦧꦺꦴꦤ꧀ ꦫꦗ ꦒꦼꦩ꧀ꦧꦶꦫ ꦭꦺꦴꦏ, Translit. Kêbon Raja Gêmbira Loka) is a zoo in the city of Yogyakarta.Contains a variety of species from parts of the world, such as orangutans, Asian elephants, chimpanzees, tigers, and so forth.Gembira Loka Zoo is a special attraction for Yogyakarta tourists.Happy Loka Zoo was badly damaged by the Yogyakarta earthquake in 2006. However, after renovating the Gembira Loka Zoo, the tourists were still sought.",Nature preserve
94,Sumur Gumuling,Sumur Gumuling adalah salah satu tempat untuk ibadah atau kegiatan agama pada masa lalu. Sumur Gumuling merupakan masjid pada zaman pemerintahan Sri Sultan Hamengkubuwana I dan II.,Taman Hiburan,Yogyakarta,4.5,"{'lat': -7.808791100000001, 'lng': 110.3591825}",-7.8087911,110.3591825,Gumuling well is one place for worship or religious activities in the past.Gumuling wells were mosques during the reign of Sri Sultan Hamengkubuwana I and II.,amusement parks
95,Desa Wisata Sungai Code Jogja Kota,"Kampung Code berada di Kelurahan Kotabaru, Kecamatan Gondokusuman Kota Yogyakarta. Lokasi persisnya ada di RT 01/RW 01 di sebelah selatan jembatan Gondolayu di Jl Jenderal Sudirman atau di sebelah timur bantaran Kali Code yang membelah Kota Yogyakarta. Kampung Code terletak persis di bantaran Kali Code yang memanjang ke arah selatan dengan kontur tanah bertebing dari atas ke bawah. Di bagian atas yang mepet Jl Faridan M. Noto sebagian besar digunakan warga untuk usaha jasa/jual beli ban mobil. Sedangkan di bagian bawah menjadi tempat pemukiman warga. Kampung Code yang tadinya kampung biasa, menjelma menjadi sebuah karya seni berkat jasa seorang arsitek sekaligus pemuka agama katolik, Romo YB Manguwijaya.",Taman Hiburan,Yogyakarta,5.0,"{'lat': -7.822908900000001, 'lng': 110.3756894}",-7.8229089,110.3756894,"Kampung Code is in Kotabaru Village, Gondokusuman District, Yogyakarta City.The exact location is in RT 01/RW 01 to the south of the Gondolayu Bridge on Jl Jenderal Sudirman or in the east of the Bantaran River Code which divides the city of Yogyakarta.Kampung Code is located right on the banks of Kali Code which extends to the south with the contour of the landing ground from top to bottom.At the top of the tight Jl Faridan M. Noto is mostly used by residents for service/buying and selling car tires.While at the bottom becomes a residential area.Kampung Code, which had been an ordinary village, was transformed into a work of art thanks to the services of an architect as well as a Catholic religious leader, Father YB Manguwijaya.",amusement parks
96,Alun Alun Selatan Yogyakarta,"Alun-alun Selatan atau yang sekarang lebih dikenal sebagai Alun-alun Kidul (Alkid) yaitu alun-alun yang terletak di sebelah selatan karaton Yogyakarta. Alun-alun ini berbentuk tanah lapang luas berpasir, dengan luas sekitar 160m x 160 m. Alun-alun ini dikelilingi pagar tembok batu bata setinggi 2,20 m, tebal pagar tembok 30 cm, sudah banyak yang runtuh dan rusak. Adapun pagar tembok yang dapat disaksikan sekarang adalah pagar tembok baru, yang dibangun oleh Sri Sultan Hamengkubuwono ke VII pada masa pemerintahannya tahun 1877 -1921 M.",Taman Hiburan,Yogyakarta,4.6,"{'lat': -7.8116719, 'lng': 110.363238}",-7.8116719,110.363238,"South Square or now better known as the Kidul Square (Alkid), which is the square located south of Karaton Yogyakarta.This square is in the form of a sandy field, with an area of about 160m x 160 m.This square is surrounded by a brick wall fence as high as 2.20 m, the thickness of the wall fence is 30 cm, many have collapsed and damaged.The wall fence that can be witnessed now is the new wall fence, which was built by Sri Sultan Hamengkubuwono VII during his reign in 1877 -1921 AD",amusement parks
97,Monumen Yogya Kembali,"Museum Monumen Yogya Kembali (bahasa Jawa: ꦩꦺꦴꦤꦸꦩꦺꦤ꧀​ꦪꦺꦴꦒꦾ​ꦏꦼꦩ꧀ꦧꦭꦶ, translit. Monumèn Yogya Kembali) biasa dikenal sebagai Monumen Jogja Kembali disingkat Monjali adalah sebuah museum sejarah perjuangan kemerdekaan Indonesia yang ada di Daerah Istimewa Yogyakarta dan dikelola oleh Kementerian Pariwisata dan Ekonomi Kreatif. Museum yang berada di bagian utara kota ini banyak dikunjungi oleh para pelajar dalam acara darmawisata.\n\nMuseum monumen dengan bentuk kerucut ini terdiri dari 3 lantai dan dilengkapi dengan ruang perpustakaan serta ruang serbaguna. Pada rana pintu masuk dituliskan sejumlah 422 nama pahlawan yang gugur di daerah Wehrkreise III (RIS) antara tanggal 19 Desember 1948 sampai dengan 29 Juni 1949. Dalam 4 ruang museum di lantai 1 terdapat benda-benda koleksi: relief, replika, foto, dokumen, heraldika, berbagai jenis senjata, bentuk evokatif dapur umum dalam suasana perang kemerdekaan 1945-1949. Tandu dan dokar (kereta kuda) yang pernah dipergunakan oleh Panglima Besar Jenderal Soedirman juga disimpan di sini (di ruang museum nomor 2). Monumen Yogya Kembali beralamat di Jl. Ring Road Utara, Kabupaten Sleman, Daerah Istimewa Yogyakarta.",Budaya,Yogyakarta,4.5,"{'lat': -7.7495904, 'lng': 110.3696068}",-7.7495904,110.3696068,"The Yogya Monument Museum returned (Javanese: ꦩꦺꦴꦤꦸꦩꦺꦤ꧀ ꦪꦺꦴꦒꦾ ꦏꦼꦩ꧀ꦧꦭꦶ, Translit. Monumèn Yogya returned) commonly known as Jogja Monument again abbreviated as Monjali is a historical museum of the Indonesian Independence Struggle in the Special Region of Yogyakarta and managed by the Ministry of Tourism and Creative Economy.The museum in the northern part of the city is visited by students in the Darmawisata event. \ N \ nmuseum monument with a cone shape consists of 3 floors and is equipped with a library room and multipurpose room.In the entrance shutter, 422 names of heroes who died in the Wehrkreise III (RIS) area between December 19, 1948 to June 29, 1949. In 4 Museum Rooms on the 1st Floor there are collection objects: Relief, Replica, Photos, Documents,Heraldika, various types of weapons, evocative forms of public kitchens in an atmosphere of independence war 1945-1949.The stretcher and dokar (horse -drawn carriage) that had been used by the Commander of the Great General Sudirman was also stored here (in the Museum Room Number 2).Yogya Monument is back located at Jl.Ring Road Utara, Sleman Regency, Special Region of Yogyakarta.",Culture
98,Taman Pelangi Yogyakarta,"Taman Pelangi Yogyakarta merupakan tempat wisata malam yang menampilkan warna-warni lampu lampion, sehingga terlihat seperti pelangi. Taman wisata ini terletak di Jalan Padjajaran (sebelumnya bernama Jalan Ring Road Utara), dan berada di lokasi Museum Monumen Yogya Kembali (Monumen Jogja Kembali) Yogyakarta. Taman Pelangi memiliki lebih dari 20 jenis permainan, 25 stand makan dan stand minum. Taman pelangi ini bisa dinikmati dari sore sampai malam, atau dari jam 17.00 sampai jam 23.00. Malam hari anda akan terasa lengkap dan sempurna di Taman Pelangi dengan banyaknya lampion yang menyala memberikan kesan yang menarik untuk menenangkan pikiran.",Taman Hiburan,Yogyakarta,4.3,"{'lat': -7.7505259, 'lng': 110.3687049}",-7.7505259,110.3687049,"Yogyakarta Pelangi Park is a night tourist attraction that displays colorful lanterns, so it looks like a rainbow.This tourist park is located on Jalan Padjajaran (formerly the North Ring Road road), and is at the location of the Yogya Monument Museum (Jogja Returns) Yogyakarta.Pelangi Park has more than 20 types of games, 25 booths and drink stands.This rainbow park can be enjoyed from evening to night, or from 17.00 to 23.00.At night you will feel complete and perfect in the Pelangi Park with the many burning lanterns gives an interesting impression to calm the mind.",amusement parks
99,Kampung Wisata Kadipaten,Kampung Wisata Kadipaten secaara kewilayahan berada di Kelurahan Kadipaten Kecamatan Kraton. Keberadaannya juga berfungsi sebagai penyangga obyek wisata Kraton Kasultanan Yogyakarta. Sesuai dengan potensi yang ada Kampung Wisata Kadipaten kemudian mengangkat tema “Art and Heritage Turism” sebagai brandinngnya. Kawasan kampung wisata ini menjadi sangat unik dan spesifik karena disana banyak terdapat bangunan situs cagar busaya terutama bangunan Dalem Pangeran. Nama Kadipaten sendiri konon berasal dari nama kawasan yang disana banyak terdapat bangunan situs cagar budaya terutama bangunan Dalem Pangeran. Nama Kadipaten konon berasal dari nama kawasan yang disana banyak ditinggali oleh kerabat Kraton yang sekaligus sebagai pengagung Kraton.,Budaya,Yogyakarta,4.4,"{'lat': -7.806093000000001, 'lng': 110.35831}",-7.806093,110.35831,"The Kadipaten Tourism Village is in the area of Kadipaten Sub -District, Kraton District.Its existence also functions as a buffer for the Yogyakarta Sultanate Palace Tourism Object.In accordance with the potential of the Duchy Tourism Village then raised the theme ""Art and Heritage Turism"" as its brandinng.This tourist village area is very unique and specific because there are many buildings of the Busaya reserve site, especially the Dalem Prince building.The name of the Duchy itself is said to originate from the name of the area where there are many cultural heritage sites, especially the Dalem Prince building.The name of the Duchy is said to originate from the name of the region which is inhabited by many Kraton relatives who are at the same time as the Kraton.",Culture
